Title,Platform,Category,Price,Instructor,Rating,Learners,Duration_Hours,Difficulty,Price_Type,Success_Score,Success
"Essential Aspects of Software, Hardware, and Data Backup",0,4749,Free / Paid,6,4.683870968,155,13,2,0,2.811563216005225,0
Online Course,0,4750,Free / Paid,7,5.0,106671,34,0,0,3.853805148235897,1
Online Course,0,4751,Free / Paid,7,4.8,368041,14,2,0,5.825836268169303,1
Online Course,0,4752,Free / Paid,7,3.7,427171,54,0,0,5.639118588717423,1
Online Course,0,4753,Free / Paid,1,4.2,308540,30,2,0,4.98958442722674,1
Online Course,0,4754,Free / Paid,8,4.6,345223,55,0,0,5.523198757763975,1
Online Course,0,4755,Free / Paid,4,4.9,411627,59,0,0,6.234702887878594,1
Online Course,0,4756,Free / Paid,1,4.8,372957,24,2,0,5.865184414420183,1
Online Course,0,4757,Free / Paid,5,3.9,452833,38,0,0,5.964519754114106,1
Essential Linear Algebra for Data Science,0,4758,Free / Paid,6,4.481081081,185,38,0,0,2.690129406748172,0
Online Course,0,4759,Free / Paid,4,3.9,358882,17,2,0,5.212526733687648,1
Essential Marketing Frameworks,0,4760,Free / Paid,2,4.8,25,60,0,0,2.8802001024524557,0
Online Course,0,4761,Free / Paid,5,4.8,165902,40,0,0,4.207895882691938,1
Essential Tools For Application Development,0,4762,Free / Paid,0,4.4,10,15,2,0,2.6400800409809824,0
Essential Skills for Your Career Development,0,4763,Free / Paid,4,4.571428571,42,47,0,0,2.7431933147201257,0
 Ø§ÙÙÙØ§Ø±Ø§Øª Ø§ÙØ£Ø³Ø§Ø³ÙØ© ÙÙØ¯ÙØ±Ù Ø§ÙÙÙÙ,0,4764,Free / Paid,4,4.642857143,56,30,2,0,2.7861625152935003,0
Essential Soft Skills & Special Patient Populations,0,4765,Free / Paid,2,4.909090909,11,18,2,0,2.94554259047908,0
Essential Testing Techniques in Software Development,0,4766,Free / Paid,1,4.565217391,23,46,0,0,2.739314528856259,0
Online Course,0,4767,Free / Paid,0,4.1,242642,51,0,0,4.402130370749823,1
Essentials of Global Health,0,4768,Free / Paid,4,4.848129788,2219,20,2,0,2.9266389664799637,0
Online Course,0,4769,Free / Paid,4,4.0,390118,41,0,0,5.522542741883845,1
 Ø£Ø³Ø§Ø³ÙØ§Øª Ø§ÙÙÙØ§Ø²ÙØ© Ø§ÙØªØ®Ø·ÙØ·ÙØ© Ø§ÙÙØ¹Ø§ÙØ©,0,4770,Free / Paid,6,5.0,19,43,0,0,3.0001520778638664,1
Online Course,0,4771,Free / Paid,1,4.5,390169,60,0,0,5.822950950886854,1
Online Course,0,4772,Free / Paid,0,3.9,430671,42,0,0,5.7871329320612155,1
Essentials of Palliative Care,0,4773,Free / Paid,3,4.75257732,97,17,2,0,2.852322789515528,0
Essentials of Prompt Engineering,0,4774,Free / Paid,6,4.624678663,778,36,0,0,2.78103438612042,0
Online Course,0,4775,Free / Paid,5,3.8,26439,55,0,0,2.4916203496190046,0
Essentials with Azure Fundamentals,0,4776,Free / Paid,4,4.494845361,97,41,0,0,2.6976836141155283,0
Establish Clients for Life with Buyers,0,4777,Free / Paid,7,4.666666667,21,19,2,0,2.800168086260063,0
Online Course,0,4778,Free / Paid,6,4.8,101566,33,0,0,3.6929442274444515,1
Establishing Command-and-Control and Finding Credentials,0,4779,Free / Paid,4,4.592592593,27,30,2,0,2.755771666448652,0
Online Course,0,4780,Free / Paid,0,3.8,99765,37,0,0,3.078528846769546,1
Establishing Product-Market Fit,0,4781,Free / Paid,3,4.573033708,89,8,1,0,2.744532589530742,0
Online Course,0,4782,Free / Paid,0,4.6,30184,30,2,0,3.001595696996862,1
Fundamentos de estadÃ­stica aplicada,0,4783,Free / Paid,6,4.485714286,140,51,0,0,2.692549145333752,0
EstadÃ­stica aplicada a los negocios,0,4784,Free / Paid,3,4.59922179,771,44,0,0,2.7657042336337323,0
EstadÃ­stica y probabilidad,0,4785,Free / Paid,5,4.615294118,1700,48,0,0,2.7827834375669847,0
EstatÃ­stica nÃ£o-paramÃ©trica para a tomada de decisÃ£o,0,4786,Free / Paid,8,4.424460432,139,24,2,0,2.6557888288356533,0
Estilos de Liderazgo: opciones para avanzar en desafÃ­os complejos,0,4787,Free / Paid,6,4.886965928,1849,11,2,0,2.9469791341836205,0
Online Course,0,4788,Free / Paid,5,4.7,396875,44,0,0,5.996626432733559,1
EstimaciÃ³n de la lÃ­nea base de tiempos y costos,0,4789,Free / Paid,5,4.908675799,219,11,2,0,2.9469583768835115,0
Online Course,0,4790,Free / Paid,1,4.6,122954,39,0,0,3.7441358775693154,1
Online Course,0,4791,Free / Paid,7,4.4,487442,16,2,0,6.54153358519562,1
Online Course,0,4792,Free / Paid,1,4.3,161706,7,1,0,3.8743106870717803,1
Estrategia de Canales,0,4793,Free / Paid,0,4.8,10,29,2,0,2.880080040980982,0
Estrategia de Identidad de una Marca,0,4794,Free / Paid,3,4.868852459,183,18,2,0,2.9227762253519756,0
Online Course,0,4795,Free / Paid,6,3.7,97682,5,1,0,3.0018563104309406,1
Online Course,0,4796,Free / Paid,0,4.1,337348,38,0,0,5.160166485240443,1
Estrategia Empresarial,0,4797,Free / Paid,8,4.759368836,507,43,0,0,2.8596793793358004,0
IntroducciÃ³n a las finanzas,0,4798,Free / Paid,5,4.60815047,319,16,2,0,2.7674435892933342,0
Online Course,0,4799,Free / Paid,6,3.8,472085,18,2,0,6.058614650701159,1
Online Course,0,4800,Free / Paid,8,3.8,106454,6,1,0,3.1320682589485815,1
Estrategia de precios,0,4801,Free / Paid,2,4.738544474,371,54,0,0,2.846096204794442,0
Estrategia y PlanificaciÃ³n de Marketing ,0,4802,Free / Paid,4,4.843137255,51,43,0,0,2.9062905620030097,0
Estrategias de Emprendimiento,0,4803,Free / Paid,4,4.795180723,83,57,0,0,2.8777727739421524,0
IntroducciÃ³n al mundo de las negociaciones,0,4804,Free / Paid,3,4.797350993,755,15,2,0,2.884453689864161,0
Estrategias para la innovaciÃ³n: Ciudades hidro-inteligentes,0,4805,Free / Paid,0,4.0,14,28,2,0,2.400112057373375,0
Online Course,0,4806,Free / Paid,8,4.0,206665,50,0,0,4.054166933469936,1
Online Course,0,4807,Free / Paid,5,4.1,138767,36,0,0,3.5707046807965677,1
Las estrategias y habilidades para las negociaciones,0,4808,Free / Paid,7,4.740213523,281,10,1,0,2.846377265365602,0
Online Course,0,4809,Free / Paid,4,3.9,285931,26,2,0,4.628619773323942,1
Online Course,0,4810,Free / Paid,3,4.2,341904,52,0,0,5.256633156175962,1
Estrategias y estilos de negociaciÃ³nÂ Â Â Â Â Â ,0,4811,Free / Paid,4,4.79558011,181,39,0,0,2.878796807755779,0
Estrategias para ganar. MeteorologÃ­a en la vuelta al mundo,0,4812,Free / Paid,0,4.733333333,180,14,2,0,2.8414407374576807,0
Online Course,0,4813,Free / Paid,0,4.0,148142,7,1,0,3.585743100467439,1
Estructura de capital y polÃ­tica de dividendos,0,4814,Free / Paid,8,3.640718563,334,36,0,0,2.1871045065648076,0
Estructura de capital,0,4815,Free / Paid,0,4.857142857,14,60,0,0,2.914397771573375,0
Estructuras de datos en Python,0,4816,Free / Paid,4,4.553699284,419,49,0,0,2.7355732875031573,0
Estrutura e Funcionamento do Mercado,0,4817,Free / Paid,2,4.866666667,15,9,1,0,2.920120061671473,0
Online Course,0,4818,Free / Paid,8,4.9,119152,52,0,0,3.893704296599859,1
Online Course,0,4819,Free / Paid,2,3.5,259900,59,0,0,4.1802650957290135,1
Online Course,0,4820,Free / Paid,0,3.8,413322,47,0,0,5.588269834155087,1
Online Course,0,4821,Free / Paid,6,3.8,301307,12,2,0,4.691690785682269,1
Online Course,0,4822,Free / Paid,7,4.3,122063,54,0,0,3.5570042261637953,1
Ethical and Regulatory Implications of Generative AI,0,4823,Free / Paid,7,4.75,20,28,2,0,2.8501600819619646,0
Communicate Effectively about Ethical Challenges in Data-Driven Technologies,0,4824,Free / Paid,5,4.410526316,95,38,0,0,2.6470761789193316,0
Online Course,0,4825,Free / Paid,0,4.2,140675,15,2,0,3.6459764999679836,1
Online Course,0,4826,Free / Paid,2,4.6,290632,56,0,0,5.0862470384837035,1
Online Course,0,4827,Free / Paid,2,3.6,300729,22,2,0,4.567064416981495,1
Ethical Decision Making for Success in the Tech Industry,0,4828,Free / Paid,4,4.790909091,110,8,1,0,2.8754259053908044,0
Online Course,0,4829,Free / Paid,6,4.5,436422,42,0,0,6.193164500224114,1
Turn Ethical Frameworks into Actionable Steps,0,4830,Free / Paid,0,4.668831169,154,14,2,0,2.802531332507127,0
Online Course,0,4831,Free / Paid,5,4.5,245770,35,0,0,4.667167189601075,1
Online Course,0,4832,Free / Paid,7,4.5,165403,41,0,0,4.023901837740923,1
Ethical Hacking Fundamentals,0,4833,Free / Paid,0,4.635897436,195,49,0,0,2.783099260729154,0
Online Course,0,4834,Free / Paid,3,4.8,352917,22,2,0,5.704782288531728,1
Ethical Hacking Essentials (EHE),0,4835,Free / Paid,6,4.600665557,601,17,2,0,2.765209797157034,0
Online Course,0,4836,Free / Paid,6,4.0,4475,56,0,0,2.4358183389895625,0
Online Course,0,4837,Free / Paid,4,4.6,462772,25,2,0,6.464072485112377,1
Ethical Hacking with Kali Linux: Analyze & Defend,0,4838,Free / Paid,8,5.0,11,40,0,0,3.0000880450790803,1
Ethical Hacking with Kali Linux: Learn & Secure,0,4839,Free / Paid,8,4.892857143,28,16,2,0,2.93593840054675,0
Online Course,0,4840,Free / Paid,6,4.9,65296,15,2,0,3.462635589421784,1
Online Course,0,4841,Free / Paid,0,4.8,245133,42,0,0,4.842068579112506,1
Ethical Hacking Practice Project & Questions,0,4842,Free / Paid,1,4.707692308,65,21,2,0,2.8251356511763848,0
Online Course,0,4843,Free / Paid,4,4.5,443226,20,2,0,6.247624383684446,1
Online Course,0,4844,Free / Paid,5,4.7,176752,57,0,0,4.234740347057693,1
Online Course,0,4845,Free / Paid,3,4.0,466913,32,0,0,6.137217455337133,1
Ethical Issues in Data Science,0,4846,Free / Paid,8,4.75,48,34,0,0,2.850384196708715,0
Ethical Issues in AI and Professional Ethics,0,4847,Free / Paid,6,4.382352941,34,50,0,0,2.6296839039353395,0
Online Course,0,4848,Free / Paid,2,3.8,190707,55,0,0,3.806437536018441,1
Ethical Social Media ,0,4849,Free / Paid,1,4.51754386,114,20,2,0,2.7114387831831976,0
Ethics of Technology,0,4850,Free / Paid,7,4.608695652,46,32,0,0,2.765585579712518,0
Professional Responsibility and Ethics for Accountants,0,4851,Free / Paid,7,4.850746269,67,23,2,0,2.910984035972581,0
Online Course,0,4852,Free / Paid,8,4.3,387881,50,0,0,5.684637574438112,1
Online Course,0,4853,Free / Paid,6,4.2,406688,56,0,0,5.775170647371454,1
Online Course,0,4854,Free / Paid,8,4.2,138780,25,2,0,3.630808734071845,1
"Ethics, Culture, and Global Perspectives",0,4855,Free / Paid,8,4.754545455,220,10,1,0,2.8544881745816095,0
Online Course,0,4856,Free / Paid,8,4.7,208607,46,0,0,4.489710891976692,1
"Ãtica, cultura y perspectivas globales",0,4857,Free / Paid,2,4.857142857,77,17,2,0,2.9149020297535633,0
Online Course,0,4858,Free / Paid,6,4.0,258737,32,0,0,4.470956329640776,1
Ethics in Engineering,0,4859,Free / Paid,7,4.654320988,81,43,0,0,2.7932409247459566,0
Online Course,0,4860,Free / Paid,5,4.3,364634,47,0,0,5.498566305948645,1
Ethics in Public Policy,0,4861,Free / Paid,5,4.318181818,22,11,2,0,2.591085180958161,0
Online Course,0,4862,Free / Paid,5,4.4,131074,39,0,0,3.6891291541269133,1
Ethics of Artificial Intelligence,0,4863,Free / Paid,4,4.802047782,293,59,0,0,2.88357386994278,0
Ethics of Communication,0,4864,Free / Paid,6,4.851351351,74,17,2,0,2.9114031138592686,0
Online Course,0,4865,Free / Paid,8,4.2,431672,10,1,0,5.97514503425754,1
Ethics of Psychological Research,0,4866,Free / Paid,8,4.866666667,75,34,0,0,2.9206003075573665,0
"Ethics, Technology and Engineering ",0,4867,Free / Paid,7,4.625454545,825,53,0,0,2.7818761079310366,0
"Le Bien, le Juste, l'Utile. Introduction aux Ã©thiques philosophiques",0,4868,Free / Paid,1,4.83891547,627,53,0,0,2.9083678515075877,0
Online Course,0,4869,Free / Paid,0,5.0,329975,20,2,0,5.6411522699622205,1
La soluciÃ³n del conflicto Ã©tico,0,4870,Free / Paid,2,4.706751055,474,36,0,0,2.827844575498559,0
Ãtica y Gobierno Corporativo,0,4871,Free / Paid,8,4.734219269,301,52,0,0,2.842940794927566,0
Etkili KonuÅma (Effective Speaking),0,4872,Free / Paid,0,4.757990868,438,31,0,0,2.858300315767023,0
"ETL and Data Pipelines with Shell, Airflow and Kafka",0,4873,Free / Paid,7,4.524886878,442,9,1,0,2.718469938159416,0
Ãtudier en France: French Intermediate course B1-B2,0,4874,Free / Paid,6,4.795185401,5151,23,2,0,2.9183403499039637,0
European Business Law: Competing in Europe,0,4875,Free / Paid,0,4.771986971,307,55,0,0,2.865649440716155,0
European Business Law: Doing Business in Europe,0,4876,Free / Paid,6,4.78057554,556,9,1,0,2.8727956025426136,0
EU policy and implementation: making Europe work! ,0,4877,Free / Paid,3,4.394871795,195,59,0,0,2.638483876129154,0
"European Citizenship â Development, Scope, and Challenges",0,4878,Free / Paid,2,4.823529412,68,32,0,0,2.8946619258706794,0
European Business Law: Understanding the Fundamentals,0,4879,Free / Paid,5,4.783945986,1333,58,0,0,2.8810370543649357,0
EV Evolution: Comprehensive Introduction to EVs,0,4880,Free / Paid,1,4.367647059,68,27,2,0,2.6211325140706796,0
EvaluaciÃ³n del y para el aprendizaje: enfoque cuantitativo,0,4881,Free / Paid,8,4.816901408,142,17,2,0,2.891277426729948,0
EvaluaciÃ³n del Aprendizaje en Escenarios ClÃ­nicos,0,4882,Free / Paid,7,4.855345912,159,59,0,0,2.9144801987976177,0
EvaluaciÃ³n del y para el aprendizaje: enfoque cualitativo,0,4883,Free / Paid,3,4.822222222,135,19,2,0,2.8944138864432603,0
EvaluaciÃ³n de Proyectos de InversiÃ³n,0,4884,Free / Paid,5,4.888111888,572,49,0,0,2.937445476912185,0
EvaluaciÃ³n del y para el aprendizaje en educaciÃ³n universitaria,0,4885,Free / Paid,1,4.822900763,655,30,2,0,2.898983142054338,0
Proyecto final: EvaluaciÃ³n del y para el aprendizaje,0,4886,Free / Paid,8,4.847457627,59,15,2,0,2.908946817987795,0
EvaluaciÃ³n de inversiones en Bienes de Capital ,0,4887,Free / Paid,0,4.22875817,459,29,2,0,2.540928783027086,0
Online Course,0,4888,Free / Paid,0,4.6,327138,26,2,0,5.378444643657552,1
Online Course,0,4889,Free / Paid,3,4.9,12004,50,0,0,3.0360811935711083,1
Online Course,0,4890,Free / Paid,1,3.6,340900,26,2,0,4.888597041685343,1
Online Course,0,4891,Free / Paid,2,4.2,155524,47,0,0,3.7648293526285457,1
Online Course,0,4892,Free / Paid,4,4.2,446818,35,0,0,6.096375104053275,1
Online Course,0,4893,Free / Paid,3,3.9,28452,43,0,0,2.5677325990907343,0
Online Course,0,4894,Free / Paid,8,4.5,267511,9,1,0,4.841184286354613,1
Online Course,0,4895,Free / Paid,7,4.2,2291,60,0,0,2.5383373887430363,0
Online Course,0,4896,Free / Paid,8,4.1,55195,39,0,0,2.9017861945315997,0
Online Course,0,4897,Free / Paid,6,4.9,157019,60,0,0,4.196795479285394,1
Online Course,0,4898,Free / Paid,7,4.3,352078,21,2,0,5.398066850227316,1
Online Course,0,4899,Free / Paid,6,4.0,178027,6,1,0,3.8249455721329317,1
Evaluating Designs with Users,0,4900,Free / Paid,5,4.789297659,299,11,2,0,2.8759718207313694,0
Online Course,0,4901,Free / Paid,6,4.2,118629,48,0,0,3.4695181532944868,1
Evaluating Public Health Programs at Scale,0,4902,Free / Paid,1,4.380952381,21,19,2,0,2.6287395146600625,0
Ãvaluation & Mesure d'Impact Social,0,4903,Free / Paid,3,4.642857143,98,12,2,0,2.786498687413626,0
Evaluation of Digital Health Interventions,0,4904,Free / Paid,3,4.789473684,57,30,2,0,2.8741404439915987,0
Evaluations of AI Applications in Healthcare,0,4905,Free / Paid,8,4.541538462,325,39,0,0,2.7275244090819237,0
Online Course,0,4906,Free / Paid,6,3.9,429760,48,0,0,5.779841198693731,1
Online Course,0,4907,Free / Paid,8,3.5,56537,47,0,0,2.55252769417942,0
Ø¥Ø¯Ø§Ø±Ø© Ø§ÙÙØ¹Ø§ÙÙØ§Øª | Events Management,0,4908,Free / Paid,8,4.700854701,117,20,2,0,2.8214493000774925,0
Everyday Chinese Medicine,0,4909,Free / Paid,2,4.741157556,1244,52,0,0,2.8546516316341934,0
Everyday Chinese Medicine 2,0,4910,Free / Paid,2,4.812765957,235,45,0,0,2.889540537253083,0
"Everyday Excel, Part 1",0,4911,Free / Paid,3,4.726004922,3657,12,2,0,2.8648739399452134,0
"Everyday Excel, Part 2",0,4912,Free / Paid,6,4.746059545,571,32,0,0,2.852206067014087,0
Online Course,0,4913,Free / Paid,3,5.0,402649,11,2,0,6.222842095152718,1
Ø£Ø³Ø³ Ø§ÙÙÙØ§Ø¯Ø© Ø§ÙÙÙÙÙØ©,0,4914,Free / Paid,5,4.8515625,128,41,0,0,2.9119620245565727,0
Everyday Parenting: The ABCs of Child Rearing,0,4915,Free / Paid,8,4.907249129,3159,47,0,0,2.969634423292297,0
Online Course,0,4916,Free / Paid,0,4.2,304657,33,0,0,4.958504514311327,1
Evidence-based Toxicology,0,4917,Free / Paid,3,4.702479339,121,12,2,0,2.8224560992698855,0
EvoluÃ§Ã£o na Carreira de LideranÃ§a,0,4918,Free / Paid,8,4.923076923,13,32,0,0,2.953950207075277,0
Online Course,0,4919,Free / Paid,8,4.1,257782,24,2,0,4.523312415956969,1
Online Course,0,4920,Free / Paid,4,4.9,337462,55,0,0,5.641078952423641,1
Evolutionary Computation and its Applications,0,4921,Free / Paid,8,5.0,29,26,2,0,3.0002321188448486,1
The Evolving Universe,0,4922,Free / Paid,6,4.579952267,838,22,2,0,2.754678794406314,0
Online Course,0,4923,Free / Paid,7,4.0,204124,49,0,0,4.033828520202343,1
Exam Prep AIF-C01: AWS Certified AI Practitioner,0,4924,Free / Paid,6,4.357142857,14,11,2,0,2.6143977715733753,0
Online Course,0,4925,Free / Paid,3,4.6,237884,13,2,0,4.664046871998463,1
Online Course,0,4926,Free / Paid,4,3.8,345005,28,2,0,5.041453864378562,1
Online Course,0,4927,Free / Paid,0,4.6,134071,50,0,0,3.833117436127297,1
Online Course,0,4928,Free / Paid,7,3.7,98167,59,0,0,3.0057382980085805,1
Exam Prep: HashiCorp Certified Terraform Associate (003),0,4929,Free / Paid,4,3.315789474,19,30,2,0,1.9896257622638662,0
Online Course,0,4930,Free / Paid,2,4.1,456310,16,2,0,6.112350003201639,1
Online Course,0,4931,Free / Paid,2,3.9,72564,57,0,0,2.9208093743996923,0
Online Course,0,4932,Free / Paid,8,4.3,225939,18,2,0,4.38843792021515,1
Online Course,0,4933,Free / Paid,7,4.0,106833,38,0,0,3.2551018121278092,1
Excel Skills for Business: Advanced,0,4934,Free / Paid,6,4.736833603,6190,9,1,0,2.8916455290280205,0
Online Course,0,4935,Free / Paid,5,4.9,36783,11,2,0,3.2344147403470576,1
Habilidades de Excel Aplicadas a Negocios: Nivel Avanzado,0,4936,Free / Paid,2,4.5,28,12,2,0,2.7002241147467503,0
Online Course,0,4937,Free / Paid,6,4.0,318404,14,2,0,4.948536850867644,1
Problem Solving with Excel ,0,4938,Free / Paid,6,4.716354969,5454,44,0,0,2.873467332427726,0
Excel and Copilot Fundamentals,0,4939,Free / Paid,5,4.164705882,255,46,0,0,2.5008645742150475,0
Excel aplicado a los negocios (Nivel Avanzado),0,4940,Free / Paid,0,4.77615894,3020,15,2,0,2.8898677402566433,0
Online Course,0,4941,Free / Paid,8,4.7,88414,26,2,0,3.527674329256579,1
Excel Basics for Data Analysis,0,4942,Free / Paid,8,4.748303167,10608,42,0,0,2.9338893728259845,0
Online Course,0,4943,Free / Paid,5,3.8,387188,59,0,0,5.3790907344560415,1
Excel Time Series Models for Business Forecasting,0,4944,Free / Paid,1,4.858299595,247,12,2,0,2.9169567692302616,0
Online Course,0,4945,Free / Paid,2,4.6,222613,8,1,0,4.541816289940449,1
Online Course,0,4946,Free / Paid,4,3.8,321393,50,0,0,4.852461100083243,1
Online Course,0,4947,Free / Paid,2,4.0,221481,39,0,0,4.172755650893257,1
Online Course,0,4948,Free / Paid,8,3.9,143427,12,2,0,3.4880037779343023,1
Introduction Ã  l'analyse de donnÃ©es Ã  l'aide d'Excel,0,4949,Free / Paid,0,4.5,20,30,2,0,2.700160081961964,0
Online Course,0,4950,Free / Paid,0,4.3,466350,26,2,0,6.31271114810783,1
ÐÐ²ÐµÐ´ÐµÐ½Ð¸Ðµ Ð² Ð°Ð½Ð°Ð»Ð¸Ð· Ð´Ð°Ð½Ð½ÑÑ Ñ Ð¿Ð¾Ð¼Ð¾ÑÑÑ Excel,0,4951,Free / Paid,2,4.5625,16,48,0,0,2.7376280655695715,0
Online Course,0,4952,Free / Paid,0,4.4,54141,22,2,0,3.0733498751360697,1
Excel Skills for Business: Essentials,0,4953,Free / Paid,7,4.868516213,50607,38,0,0,3.326173120256938,1
Excel Essentials and Beyond,0,4954,Free / Paid,0,4.5,50,16,2,0,2.700400204904911,0
ÙÙØ§Ø±Ø§Øª Ø¨Ø±ÙØ§ÙØ¬ Excel ÙÙØ¹ÙÙ: Ø§ÙÙØ¨Ø§Ø¯Ø¦ Ø§ÙØ£Ø³Ø§Ø³ÙØ©,0,4955,Free / Paid,2,4.716911765,272,39,0,0,2.8323241736827174,0
Online Course,0,4956,Free / Paid,6,4.8,373216,11,2,0,5.867257475827623,1
Habilidades de Excel para el negocio: Conceptos bÃ¡sicos,0,4957,Free / Paid,5,4.857608696,920,23,2,0,2.921928987850368,0
Online Course,0,4958,Free / Paid,6,4.4,20546,45,0,0,2.8044521995261573,0
Habilidades de Excel para negÃ³cios: Fundamentos,0,4959,Free / Paid,8,4.728813559,118,10,1,0,2.8382326189755904,0
ÐÐ°Ð²ÑÐºÐ¸ Excel Ð´Ð»Ñ Ð±Ð¸Ð·Ð½ÐµÑÐ°: ÐÑÐ½Ð¾Ð²Ñ,0,4960,Free / Paid,2,4.6,25,52,0,0,2.7602001024524556,0
Excel Skills for Business: Intermediate I,0,4961,Free / Paid,2,4.889243391,17552,16,2,0,3.074033964420068,1
